index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
681817,240,2,07/07/2015,433,1,0,0,0,4745.964157663111
345108,652,5,13/12/2013,701,1,0,0,0,5957.147801660409
263248,904,4,01/08/2013,540,1,1,0,1,6213.1128950364655
122239,312,1,02/03/2015,702,1,1,0,0,7594.6040995371295
451291,906,2,28/07/2015,1273,1,1,0,1,11081.749034088862
415504,971,5,12/06/2015,765,1,0,0,0,6387.160824454564
147963,262,3,06/08/2014,3306,1,1,0,1,23293.98611311469
474007,180,3,03/06/2015,862,1,1,0,0,8527.566941056983
267056,409,2,15/07/2014,588,1,1,0,0,6807.5677608869155
38848,3,3,11/06/2014,684,1,0,0,0,6047.2553491437575
567612,602,2,07/04/2015,703,1,0,0,1,6272.828202334291
539694,870,4,02/05/2013,1070,1,1,0,0,9287.326366035966
329695,703,5,17/04/2015,398,1,1,0,0,5424.441613267816
174781,588,7,13/04/2014,0,0,0,0,0,0.0
282823,391,5,08/05/2015,829,1,1,0,0,8109.978362047928
92693,928,7,15/02/2015,0,0,0,0,0,0.0
536275,419,2,30/04/2013,838,1,1,0,0,8084.537632986787
44087,579,6,26/07/2014,956,1,0,0,0,7419.379829777579
623506,232,7,24/05/2015,0,0,0,0,0,0.0
626456,883,2,02/04/2013,607,1,0,0,1,5358.716326655645
315410,392,6,16/11/2013,468,1,0,0,0,4472.579355799884
286701,1107,5,09/05/2014,723,1,1,0,0,7220.312683474447
10937,119,2,16/07/2013,640,1,1,0,1,7063.506641894986
493644,341,4,10/04/2014,658,1,0,0,0,5695.369419019611
647297,268,3,12/03/2014,544,1,0,0,0,5060.9322595392005
25865,335,5,03/04/2015,1460,1,1,b,1,10961.506007818214
598609,407,3,06/05/2015,316,1,1,0,0,5154.118978309387
398064,546,7,06/04/2014,0,0,0,0,0,0.0
181838,355,4,17/07/2014,1163,1,1,0,1,10187.636779571127
644976,131,7,09/06/2013,0,0,0,0,0,0.0
482211,114,1,21/07/2014,590,1,0,0,1,5699.823342796299
142075,525,5,14/03/2014,811,1,0,0,0,6486.584185574029
266521,279,7,31/05/2015,0,0,0,0,0,0.0
109436,954,4,25/09/2014,705,1,0,0,0,6066.885122885113
180237,645,2,13/01/2015,1356,1,1,0,0,11370.916816205718
294492,722,3,22/04/2015,1408,1,0,0,0,10414.9023805568
388476,896,1,16/09/2013,1054,1,0,0,0,8275.588945091353
601320,818,2,16/09/2014,684,1,1,0,0,7397.710643919883
34452,354,3,01/07/2015,694,1,1,0,1,7559.653517471452
144266,969,3,26/11/2014,715,1,1,0,0,7557.763129442232
141358,217,2,28/01/2014,573,1,0,0,0,5264.093528476369
433956,161,2,14/01/2014,791,1,0,0,0,6585.768679386121
344528,587,2,31/03/2015,779,1,1,0,1,8001.980490882939
69831,1022,5,17/01/2014,709,1,0,0,0,5731.572112393915
675665,866,1,10/06/2013,435,1,0,0,0,4425.150529661332
25197,678,3,30/04/2014,1269,1,1,0,0,10725.495073079597
363476,948,3,19/03/2014,1693,1,1,0,0,13216.79437886359
575693,1115,5,25/04/2014,373,1,0,0,1,3829.401150023623
137671,211,1,15/04/2013,1503,1,0,0,0,10927.91667022201
263477,436,5,02/01/2015,684,1,0,0,1,5844.031473291747
218631,335,5,05/07/2013,2837,1,1,0,0,20063.231133073976
382572,1023,2,22/07/2014,461,1,0,0,1,4709.254833655141
448315,907,2,29/07/2014,891,1,1,0,1,8622.55670451076
7521,227,5,12/06/2015,530,1,0,0,0,5070.289109369216
586145,310,5,10/05/2013,882,1,0,0,1,6910.957292370382
324798,471,4,30/07/2015,646,1,1,0,0,7146.297960119264
127638,834,5,03/07/2015,716,1,1,0,0,7425.379031385528
528865,105,5,31/10/2014,592,1,0,0,0,5462.91735298821
554960,462,6,02/02/2013,255,1,0,0,0,2863.4880740473745
496182,871,7,27/01/2013,0,0,0,0,0,0.0
344628,792,2,07/01/2014,801,1,1,0,1,7881.451729475637
165332,67,7,11/08/2013,0,0,0,0,0,0.0
263179,1089,4,25/06/2015,823,1,0,0,0,6806.880904987163
108450,334,7,08/03/2015,0,0,0,0,0,0.0
479711,217,4,22/01/2015,529,1,0,0,0,4982.292413074756
333667,371,6,12/01/2013,528,1,0,0,0,4503.066653381626
632436,274,6,12/01/2013,515,1,0,0,0,4438.272078944661
5539,977,5,28/02/2014,496,1,0,0,0,4486.547688570456
612141,917,5,21/02/2014,893,1,1,0,0,8184.235244778625
262105,771,6,10/05/2014,623,1,0,0,0,5298.180873593141
475878,862,7,16/03/2014,0,0,0,0,0,0.0
320317,233,4,26/09/2013,984,1,1,0,0,9004.549070006935
157877,897,3,02/01/2013,314,1,0,0,1,3402.5950505608344
477090,533,7,13/10/2013,0,0,0,0,0,0.0
461730,900,6,21/09/2013,429,1,0,0,0,4098.858387838409
199406,895,2,07/10/2014,914,1,1,0,0,8809.02410302189
347121,870,5,20/03/2015,858,1,1,0,0,8156.3145206158515
90241,1017,7,15/12/2013,0,0,0,0,0,0.0
81358,1059,4,09/10/2014,1204,1,1,0,0,10387.475580821396
695086,1005,1,09/03/2015,930,1,0,0,0,7593.316009212518
348404,18,5,12/06/2015,835,1,0,0,0,6948.8244889299385
452439,359,4,22/08/2013,571,1,0,0,0,5161.04727677576
100338,217,6,07/06/2014,639,1,0,0,0,5506.826909012394
175343,409,1,24/06/2013,442,1,0,0,0,4541.029365465161
233257,785,4,19/03/2015,618,1,1,0,0,6791.792392826697
645264,486,1,25/03/2013,706,1,1,0,1,7360.040438754426
255820,826,6,13/07/2013,571,1,0,0,0,4898.980440129177
565390,902,2,08/04/2014,610,1,0,0,0,5478.951988824003
397028,24,6,10/05/2014,733,1,0,0,0,6072.547320571146
11491,324,1,04/02/2013,1001,1,1,0,1,9126.472273621184
275402,355,4,01/05/2014,0,0,1,a,1,0.0
3091,65,4,19/12/2013,721,1,1,0,0,7531.34472160344
608333,709,6,22/03/2014,474,1,0,0,0,4343.805960022379
659255,241,3,29/07/2015,669,1,1,0,1,7439.5385398110375
373961,838,5,25/07/2014,767,1,0,0,1,6357.311693200842
353404,657,1,27/10/2014,648,1,0,0,0,6033.454731889651
407131,1070,2,12/08/2014,759,1,0,0,1,6536.456572401163
685454,207,3,03/06/2015,1538,1,1,0,0,12620.439703287615
325226,529,6,13/09/2014,673,1,0,0,0,5771.316215691972
513805,607,1,01/04/2013,0,0,0,b,1,0.0
213830,772,7,14/06/2015,0,0,0,0,0,0.0
87906,436,4,28/05/2015,537,1,0,0,0,5136.026602406637
182043,307,3,26/11/2014,310,1,1,0,0,5198.813337251893
396489,1016,6,01/02/2014,480,1,0,0,0,4291.169944767142
675505,1013,3,02/10/2013,494,1,0,0,0,4734.333044381579
480701,631,2,07/10/2014,720,1,1,0,0,7671.399024119426
581587,282,6,09/08/2014,399,1,0,0,0,4110.858073573152
568360,1015,3,21/01/2015,364,1,0,0,0,3944.946405436727
590510,457,6,01/06/2013,394,1,0,0,0,3839.653809502255
286842,785,4,11/06/2015,521,1,0,0,0,5012.963756919606
550717,700,3,14/01/2015,563,1,1,0,0,6479.46967389842
382174,975,1,15/04/2013,681,1,0,0,0,5836.160744659719
567733,643,4,13/06/2013,803,1,0,0,0,6454.426732529828
386196,47,1,21/01/2013,1097,1,1,0,0,9680.985406066931
321338,814,6,16/05/2015,463,1,0,0,0,4470.115687296318
195723,253,2,25/06/2013,625,1,0,0,0,5594.871234177903
139661,321,6,18/07/2015,598,1,0,0,0,5427.236636481131
219307,301,7,03/03/2013,0,0,0,0,0,0.0
536305,36,2,08/04/2014,1035,1,0,0,0,8179.477016804041
333775,1105,5,12/12/2014,436,1,0,0,0,4429.846114991116
647349,922,6,21/06/2014,760,1,0,0,0,6145.996235816274
523554,948,2,05/03/2013,1432,1,1,0,0,11561.187913522474
311829,702,4,25/04/2013,345,1,1,0,0,4896.833482423797
481098,900,1,29/04/2013,668,1,1,0,0,7062.608035489218
155247,414,3,23/01/2013,422,1,1,0,0,5381.965001645556
666949,469,6,05/04/2014,1624,1,0,0,0,11372.00562454987
468362,765,4,14/03/2013,646,1,0,0,0,5385.701994193369
144407,805,5,22/02/2013,722,1,1,0,0,7020.064369481057
93065,93,5,27/06/2014,702,1,0,0,0,5995.523844623589
400552,442,4,14/03/2013,360,1,0,0,0,3699.037798971636
235892,1094,6,20/07/2013,467,1,0,0,0,4233.831442902621
132107,374,2,17/03/2015,975,1,1,0,0,9169.981261244218
289649,134,6,17/01/2015,296,1,0,0,0,3423.0525198015966
570690,244,3,08/01/2014,536,1,1,0,0,6233.8207954727695
539479,1097,4,12/03/2015,2510,1,0,0,0,16922.25334092416
410280,898,1,06/01/2014,1148,1,1,0,0,10003.792673286924
75461,637,5,22/11/2013,714,1,1,0,0,7296.413823371113
180750,137,2,02/04/2013,1013,1,0,0,1,7926.78906910104
127879,1077,6,29/11/2014,437,1,0,0,0,4337.477908187895
406993,112,6,27/07/2013,641,1,0,0,1,5476.713534244394
57870,1040,4,01/05/2014,0,0,1,a,0,0.0
321169,3,7,24/05/2015,0,0,0,0,0,0.0
290547,59,6,19/10/2013,265,1,0,0,0,3258.5798334087594
534722,960,1,01/06/2015,759,1,1,0,0,7946.2483744239435
342256,951,6,11/07/2015,594,1,0,0,0,5308.362483471865
247069,608,5,10/05/2013,1071,1,0,0,1,8013.377340927196
590913,1011,6,06/04/2013,903,1,0,0,0,6780.346269740898
11650,13,6,23/03/2013,365,1,0,0,0,3639.5988910260494
411018,478,5,21/06/2013,846,1,1,0,1,7994.754851863894
584803,890,3,20/02/2013,424,1,1,0,0,5357.219508887327
16253,325,4,13/11/2014,955,1,1,0,0,9019.874227015593
444011,865,4,04/12/2014,676,1,1,0,0,7279.717884288286
417525,673,3,26/06/2013,428,1,0,0,0,4262.725817971572
520152,103,4,17/01/2013,0,0,0,0,0,0.0
97360,287,4,10/04/2014,756,1,0,0,0,6297.067301107338
10658,627,4,24/04/2014,477,1,0,0,1,4607.745129766525
699467,428,2,11/03/2014,444,1,0,0,0,4509.518889516185
313200,191,3,25/03/2015,627,1,0,0,0,5726.601791518158
394397,132,3,30/04/2014,837,1,1,0,0,8186.187431486265
461960,377,7,21/06/2015,0,0,0,0,0,0.0
352547,761,6,30/03/2013,1060,1,0,0,0,7747.408324578253
306472,870,5,05/12/2014,978,1,1,0,0,9031.516621783143
533376,43,7,09/03/2014,0,0,0,0,0,0.0
512560,898,3,24/07/2013,544,1,0,0,1,5008.583988873637
293440,30,1,06/10/2014,930,1,1,0,1,9151.42264101567
366883,685,1,18/05/2015,746,1,1,0,0,7882.890025295666
79781,227,1,05/05/2014,678,1,1,0,0,7385.283116349601
535714,278,4,28/08/2014,807,1,0,0,0,6750.746544228925
509818,954,4,27/11/2014,902,1,1,0,0,8615.511112774082
470972,373,6,13/06/2015,309,1,0,0,0,3632.2128061374533
206839,84,4,12/09/2013,1543,1,1,0,0,12406.201016324514
357454,1066,6,13/06/2015,1036,1,0,0,0,7938.110225688259
69583,600,2,22/04/2014,530,1,0,0,1,5088.220314492006
455318,651,3,20/05/2015,921,1,1,0,0,8792.962020745734
112189,522,7,22/09/2013,0,0,0,0,0,0.0
433033,407,1,04/11/2013,400,1,1,0,0,5729.870720230043
495318,403,7,27/10/2013,0,0,0,0,0,0.0
387836,16,6,19/10/2013,502,1,0,0,0,4701.073794455791
297783,564,6,16/08/2014,508,1,0,0,0,4734.535122445377
129038,407,1,09/02/2015,289,1,0,0,0,3761.503613610228
477023,1007,5,15/03/2013,813,1,0,0,0,6285.179160134227
571165,910,6,25/01/2014,367,1,0,0,0,3601.1816637912416
410867,121,6,15/02/2014,229,1,0,0,0,2906.6585199215915
245877,483,6,24/01/2015,207,1,0,0,0,2837.1262386579183
338356,549,2,12/08/2014,480,1,0,0,1,4920.770202139567
426865,18,4,06/03/2014,720,1,1,0,0,7369.00164357922
432063,839,3,05/03/2014,781,1,1,0,0,7697.967671755527
527290,572,7,18/05/2014,0,0,0,0,0,0.0
18755,252,4,05/02/2015,810,1,1,0,0,7991.292517662339
224173,1036,3,11/03/2015,364,1,0,0,0,4003.327067795326
445101,42,3,16/07/2014,1257,1,1,0,1,10880.139091408812
680432,604,5,18/10/2013,565,1,0,0,0,5075.763840589963
531770,502,3,23/07/2014,1345,1,0,0,0,10021.021304157155
465357,211,4,06/11/2014,1802,1,1,0,0,14165.620455136173
634484,259,3,08/10/2014,2732,1,1,0,0,19840.691852362885
588228,707,6,06/07/2013,538,1,0,0,0,4712.378669485042
694710,784,5,04/04/2014,1073,1,1,0,0,9351.906993372017
306493,340,4,27/03/2014,648,1,0,0,0,5610.675535166811
140349,768,3,23/10/2013,1297,1,1,0,0,10934.281306931458
682988,299,3,21/05/2014,766,1,1,0,0,7760.368988969829
410770,263,6,14/02/2015,456,1,0,0,0,4405.8799010409275
2763,871,1,28/04/2014,538,1,1,0,0,6422.961974274542
211571,391,2,22/04/2014,770,1,0,0,1,6572.835817207408
104444,635,6,20/09/2014,216,1,0,0,0,2990.243013668398
185290,571,5,03/04/2015,0,0,1,b,1,0.0
25460,506,4,01/08/2013,791,1,1,0,1,7791.649460249057
131226,57,3,24/06/2015,727,1,0,0,0,6451.619746928278
406431,478,5,31/01/2014,854,1,0,0,0,6696.320342919673
44909,282,1,01/09/2014,863,1,1,0,0,8629.952280487516
432763,1011,5,06/06/2014,1049,1,1,0,0,9241.60046845593
65170,388,6,09/05/2015,979,1,0,0,0,7654.897532392468
273035,821,2,09/04/2013,956,1,1,0,0,8730.355222360231
94025,906,7,30/11/2014,0,0,0,0,0,0.0
498211,286,7,08/12/2013,0,0,0,0,0,0.0
703944,1050,1,15/07/2013,635,1,1,0,1,6976.628218330152
165686,74,5,06/09/2013,718,1,0,0,0,6039.557644312328
621177,1115,6,29/11/2014,631,1,0,0,0,5507.696849055879
678092,737,3,20/08/2014,988,1,1,0,0,9142.250052378746
274668,538,4,18/07/2013,531,1,1,0,1,6187.119846261863
546875,906,7,22/03/2015,0,0,0,0,0,0.0
343441,355,5,08/03/2013,1100,1,1,0,0,9401.611690478283
9252,252,3,27/05/2015,690,1,0,0,0,6167.482495270553
553676,1017,4,05/12/2013,1523,1,1,0,0,12246.864065132104
84741,175,1,10/03/2014,601,1,0,0,1,5618.157520536799
472711,82,5,22/03/2013,959,1,1,0,0,8594.028672651853
32969,856,3,12/03/2014,794,1,0,0,1,6534.197271205543
543249,396,4,21/03/2013,1315,1,1,0,0,10783.904769606073
268215,236,1,21/01/2013,1082,1,1,0,0,9562.823120379297
659976,434,4,25/06/2015,627,1,0,0,0,5713.525480102224
302118,736,6,18/01/2014,523,1,0,0,0,4567.909823446476
12238,1064,3,14/05/2014,981,1,0,0,0,7662.365169899596
231906,479,1,27/07/2015,1586,1,1,0,1,13117.899467216223
8327,375,3,27/08/2014,657,1,0,0,1,5948.3940755222575
234715,457,5,31/07/2015,555,1,1,0,0,6519.136711084575
546150,905,6,09/02/2013,1426,1,0,0,0,9899.990358857263
166363,372,6,18/04/2015,716,1,0,0,0,6034.796523650817
73801,616,4,21/11/2013,925,1,1,0,0,8655.85949010594
185208,469,1,06/01/2014,1818,1,1,0,0,14126.068207175413
609678,236,4,13/02/2014,830,1,0,0,0,6687.701952543284
359936,1088,1,04/03/2013,710,1,1,0,0,7243.148749943241
612154,110,2,16/12/2014,807,1,1,0,0,8345.437406681478
475942,448,7,16/02/2014,0,0,0,0,0,0.0
279143,40,4,04/12/2014,826,1,1,0,0,8307.74577216804
50941,48,2,22/04/2014,445,1,0,0,0,4609.713816818956
115262,397,3,27/02/2013,632,1,0,0,0,5405.770967614895
124242,613,3,17/04/2013,774,1,0,0,0,6296.592030743312
247022,5,7,24/02/2013,0,0,0,0,0,0.0
554531,961,7,15/12/2013,0,0,0,0,0,0.0
468804,326,4,05/02/2015,440,1,1,0,0,5738.307046058704
206264,433,3,01/10/2014,786,1,1,0,0,8018.468446819228
688875,585,7,02/03/2014,0,0,0,0,0,0.0
546684,292,1,24/02/2014,739,1,0,0,0,6368.763168667909
169722,1026,4,22/08/2013,839,1,0,0,1,6732.004363174143
48578,969,6,16/05/2015,523,1,0,0,0,4811.379837787827
626543,878,5,17/10/2014,781,1,0,0,0,6489.2847350175725
425441,278,3,04/03/2015,816,1,1,0,0,8134.997441332322
236011,220,4,12/03/2015,567,1,0,0,0,5273.560667049955
162699,235,4,08/05/2014,585,1,1,0,0,6587.443381408986
645943,843,5,16/08/2013,1225,1,1,0,0,10260.084891004546
30246,861,5,03/01/2014,512,1,0,0,1,4596.353814871574
597054,8,1,30/06/2014,953,1,1,0,0,9130.330179214245
295854,937,2,18/02/2014,603,1,1,0,0,6656.939681642223
707954,898,3,20/05/2015,837,1,1,0,0,8248.273838588677
114895,881,1,02/09/2013,638,1,0,0,1,5792.107466178015
414400,845,2,06/01/2015,277,1,1,0,1,4842.219092489104
408910,96,1,17/06/2013,740,1,1,0,0,7675.234466634865
588914,420,2,08/10/2013,400,1,1,0,0,5618.5204271648545
655998,820,4,25/06/2015,912,1,0,0,0,7385.043469951954
410510,1071,4,10/04/2014,747,1,0,0,0,6129.4555764467805
366127,488,2,12/02/2013,311,1,0,0,0,3517.433371512743
430425,806,3,18/12/2013,754,1,1,0,0,7702.159837699612
197023,168,4,12/09/2013,787,1,1,0,0,7812.49530055793
250320,596,3,17/06/2015,684,1,1,0,0,7396.384595912357
71606,357,1,27/10/2014,941,1,0,0,1,7895.380810664792
377000,49,5,16/08/2013,535,1,1,0,1,6235.975361033226
58660,840,3,26/03/2014,1100,1,0,0,0,8355.515951853711
325498,525,2,12/02/2013,791,1,0,0,0,6421.043991128157
500840,938,1,10/11/2014,1174,1,1,0,0,10491.751482365362
29010,1,5,20/03/2015,472,1,1,0,0,5942.364208610554
282879,876,4,14/11/2013,1064,1,0,0,0,8170.1038476402755
257232,46,2,25/02/2014,502,1,0,0,0,4890.256458915188
711270,455,3,04/09/2013,405,1,0,0,1,4286.109182440094
103922,419,1,18/11/2013,1023,1,1,0,0,9511.258452758018
526344,969,3,16/10/2013,588,1,0,0,0,5317.895365145814
15719,247,3,27/08/2014,497,1,0,0,1,4997.20538830827
556118,761,5,17/04/2015,1099,1,1,0,0,9664.35118096578
128195,509,6,06/04/2013,346,1,0,0,0,3477.1546958058025
268598,380,4,03/01/2013,1355,1,0,0,1,9708.242940399388
20985,138,3,07/01/2015,746,1,1,0,0,7665.783693817677
402097,404,1,28/10/2013,557,1,0,0,1,5417.433720595844
276036,385,3,11/12/2013,582,1,0,0,0,5429.863339954929
285615,1040,4,25/06/2015,823,1,0,0,0,6813.94771576731
66656,964,5,11/10/2013,1383,1,1,0,0,11264.267473766464
157782,760,5,26/12/2014,0,0,0,c,1,0.0
555720,804,2,29/04/2014,419,1,1,0,0,5633.755856199306
457525,602,6,09/08/2014,442,1,0,0,1,4368.290913480625
155615,300,6,21/03/2015,926,1,0,0,0,7286.061711725488
686328,771,3,12/03/2014,614,1,0,0,0,5412.6106894052355
598388,252,2,19/02/2013,684,1,1,0,0,7102.604287283844
59909,325,3,19/03/2014,642,1,1,0,0,6937.262436912279
53690,948,7,31/03/2013,1446,1,0,0,0,9982.024594746996
414417,191,4,04/06/2015,0,0,1,a,1,0.0
161447,1079,2,17/03/2015,750,1,1,0,0,7704.736913922883
592572,26,7,16/02/2014,0,0,0,0,0,0.0
174037,377,1,08/06/2015,974,1,0,0,0,8050.201830269769
422538,649,5,11/04/2014,395,1,0,0,0,3979.396530524944
226052,73,4,15/05/2014,520,1,0,0,0,4933.794329463504
250638,749,3,16/01/2013,582,1,0,0,0,5012.659233817423
25183,833,6,24/05/2014,503,1,0,0,0,4569.550367081189
442479,878,4,18/06/2015,796,1,1,0,0,7956.776117857487
374164,381,7,25/05/2014,0,0,0,0,0,0.0
1273,528,1,27/01/2014,743,1,0,0,0,6327.185408957768
242194,821,1,21/10/2013,1008,1,1,0,0,9330.59425861761
145415,199,1,05/01/2015,834,1,1,0,1,8388.668457804073
242654,137,5,11/10/2013,1023,1,1,0,0,9201.827846116386
475873,523,4,23/10/2014,1456,1,1,0,1,12042.51305829006
59069,841,3,03/09/2014,506,1,1,0,0,6230.41875910142
622034,631,1,31/03/2014,841,1,1,0,0,8262.06466705969
522308,849,5,20/06/2014,981,1,1,0,0,8860.411284129368
136918,302,3,19/06/2013,283,1,1,0,0,4720.580247229256
327642,10,1,02/12/2013,780,1,1,0,0,8122.364560800081
522707,33,5,15/02/2013,808,1,0,0,0,6361.948208008602
331281,98,2,14/07/2015,469,1,1,0,1,6318.2455722116865
498249,586,2,05/11/2013,2354,1,1,0,0,17468.20024609228
107283,96,2,17/12/2013,987,1,1,0,0,9294.30024478829
667174,424,6,23/05/2015,800,1,0,0,0,6572.458720153256
90984,49,3,26/06/2013,448,1,0,0,0,4473.9256058994215
242099,579,4,28/11/2013,768,1,0,0,0,6426.634726258635
102594,91,4,26/02/2015,439,1,0,0,0,4490.593539165624
163740,95,6,28/02/2015,506,1,0,0,0,4740.672124602424
385514,985,6,14/09/2013,841,1,0,0,0,6579.671688989445
434676,396,1,07/07/2014,1074,1,0,0,0,8541.802971930127
592562,929,3,18/03/2015,702,1,1,0,0,7357.782819616434
631258,949,3,17/07/2013,585,1,1,0,1,6532.794191402732
462351,829,6,12/10/2013,862,1,0,0,0,6761.758576825901
113681,969,3,25/06/2014,568,1,0,0,0,5212.4906179604
197348,699,3,19/11/2014,843,1,0,0,0,7081.781056130596
432296,575,5,20/06/2014,707,1,1,0,1,7282.3942393217585
14788,92,3,11/03/2015,433,1,0,0,0,4557.63244081958
689297,634,6,16/11/2013,394,1,0,0,0,3989.2153347599087
402431,192,6,26/10/2013,711,1,0,0,0,5946.068809675577
687475,927,5,08/08/2014,794,1,1,0,1,7819.206211271987
511076,544,6,26/10/2013,1373,1,0,0,0,9907.225586585642
676807,278,3,25/12/2013,0,0,0,c,1,0.0
680127,169,3,19/06/2013,641,1,1,0,0,6909.351066323288
165277,222,1,31/03/2014,804,1,1,0,0,8096.819589467545
371335,929,7,26/01/2014,0,0,0,0,0,0.0
130197,982,3,24/09/2014,568,1,0,0,0,5310.277561268129
57002,274,6,29/11/2014,941,1,0,0,0,7507.68119460548
456189,983,7,03/02/2013,0,0,0,0,0,0.0
568106,1076,1,10/02/2014,633,1,0,0,0,5605.75391348952
681686,142,3,08/01/2014,561,1,1,0,0,6400.038944486179
166009,987,1,04/08/2014,1134,1,1,0,1,10181.826985755062
333835,308,2,01/10/2013,868,1,0,0,0,7180.255465793831
298395,510,2,19/05/2015,971,1,1,0,0,9194.004929443647
366504,626,7,24/02/2013,0,0,0,0,0,0.0
527706,687,4,14/03/2013,585,1,0,0,0,5027.272549535497
489423,399,1,25/11/2013,553,1,0,0,0,5382.7062235768535
669351,726,5,22/11/2013,1291,1,1,0,0,10780.374632691091
455650,780,5,14/11/2014,835,1,1,0,0,8149.324635240191
72395,571,5,28/03/2014,585,1,0,0,0,5117.868794564914
659953,922,7,29/03/2015,0,0,0,0,0,0.0
328963,1001,4,02/05/2013,883,1,1,0,0,8135.15627959132
261175,220,4,16/10/2014,528,1,0,0,1,5171.607343421143
633469,1074,1,18/08/2014,710,1,1,0,1,7607.258001062495
404657,309,4,24/01/2013,651,1,1,0,0,6707.225685012352
348935,762,3,20/02/2013,312,1,1,0,0,4696.92549995915
176565,531,3,14/08/2013,623,1,1,0,0,6812.162657316134
649634,408,7,10/03/2013,0,0,0,0,0,0.0
495898,1092,1,09/12/2013,1198,1,0,0,0,9216.432747666782
494990,1032,1,21/04/2014,0,0,0,b,0,0.0
139635,805,5,12/04/2013,734,1,1,0,0,7154.19733460265
396515,859,4,04/06/2015,0,0,1,a,1,0.0
557292,774,6,12/04/2014,563,1,0,0,0,4901.807815758919
701246,334,3,16/07/2014,503,1,1,0,1,6268.556096578948
271456,814,7,12/10/2014,0,0,0,0,0,0.0
604980,1113,4,30/05/2013,839,1,1,0,0,7867.445850438846
248367,1099,5,20/09/2013,870,1,0,0,0,6820.445849829412
92433,1034,2,09/07/2013,840,1,0,0,0,6809.97485001263
465830,4,3,22/01/2014,1237,1,1,0,0,10524.255978512869
80499,753,6,15/03/2014,641,1,0,0,0,5345.75738651125
305387,1103,7,29/09/2013,0,0,0,0,0,0.0
666328,603,1,08/06/2015,863,1,0,0,0,7344.914024768514
340314,1024,4,10/04/2014,647,1,0,0,0,5530.203366208589
109079,215,2,15/10/2013,334,1,0,0,0,3965.012556432921
659235,957,2,08/01/2013,936,1,1,0,0,8488.79502262501
590719,54,7,26/01/2014,0,0,0,0,0,0.0
79132,3,6,22/03/2014,470,1,0,0,0,4421.384500316926
595212,699,3,12/06/2013,932,1,0,0,0,7305.822335491073
528130,1095,7,27/01/2013,0,0,0,0,0,0.0
540010,716,5,12/06/2015,376,1,0,0,0,4066.4781293626875
252197,509,3,10/07/2013,483,1,0,0,1,4687.459291426581
105705,770,7,01/02/2015,0,0,0,0,0,0.0
553347,793,2,07/05/2013,398,1,0,0,0,4098.197962032107
380653,587,7,11/05/2014,0,0,0,0,0,0.0
529540,505,4,13/03/2014,560,1,0,0,0,5046.024353180255
7307,489,3,14/08/2013,784,1,1,0,1,7836.919448738801
441657,355,7,26/07/2015,0,0,0,0,0,0.0
76575,950,2,17/03/2015,668,1,1,0,0,7226.396299551416
647186,192,7,13/01/2013,0,0,0,0,0,0.0
561924,885,6,07/12/2013,689,1,0,0,0,5769.354281406384
702458,937,4,20/03/2014,563,1,1,0,0,6292.542744217266
538566,1024,2,29/07/2014,723,1,1,0,1,7587.551517015207
514747,23,7,28/04/2013,0,0,0,0,0,0.0
165492,607,3,29/10/2014,378,1,0,0,0,4248.998177449394
4560,561,5,05/09/2014,786,1,1,0,0,7812.301137830305
245193,557,3,17/06/2015,768,1,1,0,0,7911.074887410912
21971,222,5,09/01/2015,516,1,1,0,0,6104.413807108009
637484,794,6,18/04/2015,399,1,0,0,0,4052.8184807193466
22193,1106,7,26/10/2014,0,0,0,0,0,0.0
363173,678,3,13/11/2013,662,1,0,0,0,5840.109111619415
480055,182,4,23/10/2014,448,1,1,0,1,5982.904048493656
482098,798,3,27/03/2013,1275,1,1,0,0,10564.982289498497
145321,451,3,29/07/2015,432,1,1,0,1,5972.959733860334
629826,495,3,22/01/2014,421,1,1,0,0,5508.234119225584
107396,331,6,16/08/2014,476,1,0,0,0,4574.208743284165
519170,429,4,16/04/2015,453,1,1,0,0,5874.967394499865
37199,985,5,16/01/2015,812,1,1,0,0,7791.9979179874645
144867,268,7,25/08/2013,0,0,0,0,0,0.0
251587,243,1,21/01/2013,1059,1,1,0,0,9422.42654263688
392077,636,7,09/06/2013,0,0,0,0,0,0.0
536513,809,7,17/02/2013,0,0,0,0,0,0.0
499417,432,2,02/07/2013,1845,1,1,0,1,14313.486203262466
619215,986,3,20/08/2014,845,1,1,0,0,8239.715386905766
95429,1114,3,20/02/2013,2657,1,1,0,0,18857.576934263576
319151,131,5,24/04/2015,445,1,0,0,0,4508.677268203639
241065,113,7,14/06/2015,0,0,0,0,0,0.0
653542,368,5,20/12/2013,1039,1,1,0,0,9337.130604666774
159081,247,3,29/01/2014,505,1,0,0,0,4769.973605147679
109931,788,5,08/11/2013,1851,1,1,0,0,14157.656332263257
134744,974,7,10/05/2015,0,0,0,0,0,0.0
133829,392,6,11/04/2015,489,1,0,0,0,4652.448760953383
293950,1093,2,05/03/2013,933,1,1,0,0,8516.183329426101
